customer_id,first_name,last_name,gender,birth_year,customer_segment,kyc_status,signup_date,acquisition_channel,home_governorate,home_city
C010925,Nour,Rizk,Female,1999,Mass,Verified,2024-12-14,Referral,Assiut,Dairut - Central
C010926,Mostafa,Kamal,Male,1991,Mass,Verified,2024-03-05,Corporate Campaign,Gharbia,El Mahalla El Kubra
C010927,Hatem,Shawky,Male,1997,Youth,Verified,2024-10-05,Organic,Qalyubia,Qalyub - Central
C010928,Ali,Salah,Male,2005,Youth,Verified,2022-07-30,Agent Network,Alexandria,Agami
C010929,Mona,Hassan,Female,2006,Youth,Verified,2023-12-04,Merchant Referral,Luxor,Esna
C010930,Sara,Kamal,Female,1965,Affluent,Verified,2024-02-14,Organic,Alexandria,Stanley - Central
C010931,Dina,Mahmoud,Female,1995,Mass,Verified,2023-08-06,Paid Social,Giza,Sheikh Zayed
C010932,Nour,Farag,Female,1981,Mass,Verified,2022-03-28,Organic,Gharbia,Zefta - Central
C010933,Peter,Eid,Male,1985,Mass,Verified,2025-08-26,Organic,Fayoum,Sinnuris - Central
C010934,Salma,Ibrahim,Female,2003,Youth,Verified,2025-07-15,Merchant Referral,Sharqia,Belbeis - Central
C010935,Nada,Ali,Female,1980,Affluent,Verified,2022-09-19,Corporate Campaign,Giza,Imbaba - Central
C010936,Ibrahim,Rizk,Male,1976,Affluent,Verified,2025-02-11,Unknown,Giza,6th of October
C010937,Salma,Ibrahim,Female,2000,Youth,Verified,2022-08-05,Referral,Giza,Sheikh Zayed - Central
C010938,Mariam,Abdelrahman,Female,1976,Mass,Verified,2024-05-12,Agent Network,Giza,6th of October - Central
C010939,Mina,Samir,Male,1978,Mass,Verified,2024-10-20,Agent Network,Assiut,New Assiut
C010940,Ali,Salah,Male,2004,Youth,Verified,2025-10-01,Corporate Campaign,Giza,Imbaba
C010941,Yassin,Nassar,Male,1975,Affluent,Verified,2022-04-27,Agent Network,Cairo,Maadi
C010942,Hager,Helmy,Female,1983,Mass,Verified,2026-01-21,Organic,Giza,Imbaba - Central
C010943,Yasmin,Gaber,Female,2000,Youth,Verified,2024-02-04,Unknown,Sohag,Girga
C010944,Ali,Farag,Male,1999,Mass,Verified,2023-08-10,Organic,Cairo,New Cairo
C010945,Omar,Sayed,Male,1978,Mass,Verified,2023-08-01,Referral,Cairo,Nasr City
C010946,Tarek,Helmy,Male,1999,Youth,Verified,2024-03-06,Organic,Cairo,Ain Shams - Central
C010947,Mohamed,Fathy,Male,1993,Mass,Verified,2024-10-12,Organic,Sharqia,Minya Al Qamh - Central
C010948,Menna,Mostafa,Female,1980,Mass,Verified,2024-12-19,Referral,Alexandria,Smouha - Central
C010949,Fady,Mansour,Male,2007,Youth,Verified,2023-04-01,Organic,Giza,Sheikh Zayed
C010950,Sherif,Samir,Male,1980,Mass,Verified,2023-10-23,Agent Network,Kafr El Sheikh,Sidi Salem - Central
C010951,Mohamed,Sayed,Male,2001,Mass,Verified,2022-12-29,Agent Network,Cairo,Maadi
C010952,Hassan,Gaber,Male,2006,Youth,Verified,2022-10-13,Organic,Assiut,Assiut - Central
C010953,Tarek,Ahmed,Male,2004,Youth,Verified,2025-04-20,Referral,Giza,Sheikh Zayed - Central
C010954,Khaled,Abdelrahman,Male,2007,Youth,Verified,2023-09-25,Organic,Matrouh,El Alamein
C010955,Mariam,Fathy,Female,1993,Affluent,Pending Review,2026-01-05,Agent Network,Damietta,Ras El Bar - Central
C010956,Mohamed,Ibrahim,Male,1996,Mass,Verified,2024-07-09,Referral,Kafr El Sheikh,Sidi Salem - Central
C010957,Yasmin,Abdelrahman,Female,1998,Mass,Verified,2025-03-08,Referral,South Sinai,El Tor
C010958,Khaled,Farag,Male,1993,Mass,Verified,2023-09-08,Agent Network,Giza,6th of October
C010959,Mina,Salah,Male,1992,Mass,Verified,2023-06-12,Referral,Cairo,Nasr City
C010960,Reem,Saad,Female,1979,Mass,Verified,2023-01-07,Referral,Dakahlia,Aga - Central
C010961,Ziad,Sayed,Male,1985,Mass,Verified,2025-08-19,Paid Social,Red Sea,Safaga
C010962,Ali,Gaber,Male,2007,Youth,Verified,2024-05-06,Paid Social,Cairo,Mokattam - Central
C010963,Mahmoud,Ibrahim,Male,2006,Youth,Verified,2025-06-20,Merchant Referral,Dakahlia,Mit Ghamr
C010964,Hassan,Eid,Male,1978,Microbusiness,Verified,2023-05-23,Organic,Alexandria,Agami - Central
C010965,Heba,Mahmoud,Female,1996,Mass,Verified,2024-05-15,Corporate Campaign,Cairo,New Cairo - Central
C010966,Khaled,Kamal,Male,1998,Youth,Verified,2025-10-25,Organic,Cairo,Maadi
C010967,Esraa,Mostafa,Female,2000,Mass,Verified,2022-05-17,Organic,Giza,Haram
C010968,Rania,Mahmoud,Female,1987,Affluent,Verified,2022-11-04,Merchant Referral,Giza,Imbaba - Central
C010969,Nada,Samir,Female,1987,Mass,Verified,2025-03-19,Referral,Cairo,Mokattam
C010970,Fady,Sayed,Male,2007,Youth,Verified,2024-05-18,Corporate Campaign,Qalyubia,Khanka
C010971,Mahmoud,Mahmoud,Male,1978,Microbusiness,Verified,2023-05-11,Organic,Red Sea,Safaga
C010972,Mina,Samir,Male,1981,Mass,Verified,2022-06-28,Referral,Giza,Faisal
C010973,Yassin,Shawky,Male,1999,Youth,Verified,2024-02-23,Paid Social,Giza,Sheikh Zayed - Central
C010974,Ibrahim,Ali,Male,1996,Youth,Pending Review,2023-08-03,Paid Social,Kafr El Sheikh,Baltim
C010975,Nada,Abdelaziz,Female,2007,Youth,Verified,2025-02-26,Agent Network,Cairo,Mokattam - Central
C010976,Salma,Ahmed,Female,1976,Mass,Verified,2022-05-06,Organic,Giza,Imbaba - Central
C010977,Peter,Ahmed,Male,1993,Mass,Pending Review,2022-05-30,Organic,Alexandria,Smouha - Central
C010978,Tarek,Fathy,Male,1988,Mass,Verified,2022-05-02,Organic,Red Sea,Marsa Alam
C010979,Yassin,Fouad,Male,2007,Youth,Verified,2024-05-19,Paid Social,Gharbia,Tanta
C010980,Khaled,Hassan,Male,2001,Youth,Verified,2023-11-14,Referral,Dakahlia,Talkha - Central
C010981,Jana,Gaber,Female,1999,Youth,Verified,2026-04-04,Referral,Aswan,Kom Ombo
C010982,Menna,Ashraf,Female,1977,Mass,Restricted,2024-05-17,Organic,Qalyubia,Shubra El Kheima
C010983,Yasmin,Salah,Female,1995,Mass,Pending Review,2022-02-05,Referral,Qalyubia,Shubra El Kheima - Central
C010984,Mina,Hassan,Male,1979,Affluent,Verified,2023-12-27,Agent Network,Gharbia,El Mahalla El Kubra - Central
C010985,Yasmin,Fathy,Female,1981,Affluent,Verified,2025-11-12,Referral,Sharqia,10th of Ramadan - Central
C010986,Mina,Mahmoud,Male,2003,Youth,Verified,2026-04-12,Referral,Qena,Nag Hammadi
C010987,Sherif,Gaber,Male,1995,Affluent,Verified,2024-02-21,Agent Network,Cairo,Downtown
C010988,Mina,Salah,Male,1997,Mass,Verified,2022-08-31,Agent Network,Giza,Imbaba - Central
C010989,Nour,Ashraf,Female,1983,Microbusiness,Verified,2022-02-28,Referral,Monufia,Sadat City - Central
C010990,Aya,Soliman,Female,2005,Youth,Verified,2022-12-06,Agent Network,Alexandria,Borg El Arab
C010991,Heba,Mansour,Female,1981,Mass,Verified,2025-05-18,Referral,Beheira,Kafr El Dawwar
C010992,Khaled,Mostafa,Male,1997,Youth,Verified,2026-01-26,Agent Network,Ismailia,Qantara
C010993,Rana,Fathy,Female,2001,Youth,Verified,2024-02-23,Referral,Sharqia,10th of Ramadan
C010994,Mahmoud,Salah,Male,2007,Youth,Verified,2025-08-27,Organic,Luxor,Luxor
C010995,Amr,Ibrahim,Male,1999,Youth,Verified,2024-03-20,Paid Social,Ismailia,Fayed
C010996,Rana,Ahmed,Female,1965,Affluent,Verified,2025-04-08,Paid Social,Qalyubia,Shubra El Kheima - Central
C010997,Hatem,Mostafa,Male,1992,Microbusiness,Verified,2022-07-21,Organic,Cairo,Downtown - Central
C010998,Omar,Ali,Male,1996,Youth,Verified,2024-08-22,Organic,Sharqia,10th of Ramadan
C010999,Mona,Salah,Female,1993,Mass,Verified,2024-12-21,Organic,Qalyubia,Shubra El Kheima
C011000,Mostafa,Ashraf,Male,2000,Youth,Verified,2023-04-09,Paid Social,Cairo,Maadi - Central
C011001,Mona,Ahmed,Female,1994,Affluent,Verified,2025-02-02,Agent Network,Port Said,Port Said - Central
C011002,Heba,Salah,Female,1993,Mass,Verified,2023-10-21,Referral,Giza,Mohandessin - Central
C011003,Farah,Rizk,Female,1983,Mass,Verified,2023-02-24,Paid Social,Dakahlia,Mit Ghamr
C011004,Mahmoud,Abdelrahman,Male,1979,Mass,Verified,2022-01-15,Merchant Referral,Giza,Mohandessin
C011005,Esraa,Kamal,Female,1996,Mass,Verified,2026-04-03,Referral,Alexandria,Borg El Arab
C011006,Rania,Abdelrahman,Female,1998,Youth,Verified,2025-03-29,Organic,Cairo,Nasr City - Central
C011007,Ali,Helmy,Male,1967,Affluent,Verified,2025-02-26,Agent Network,Cairo,Ain Shams - Central
C011008,Hager,Ibrahim,Female,1980,Mass,Verified,2023-01-18,Agent Network,Qena,Qus
C011009,Omar,Fathy,Male,1994,Mass,Verified,2024-03-18,Referral,Sharqia,Minya Al Qamh
C011010,Rana,Abdelrahman,Female,1979,Mass,Verified,2025-10-10,Organic,Beheira,Kafr El Dawwar
C011011,Heba,Shawky,Female,2001,Mass,Verified,2024-02-15,Organic,Cairo,Heliopolis
C011012,Amr,Ibrahim,Male,2004,Youth,Verified,2023-02-20,Organic,Assiut,Dairut - Central
C011013,Yassin,Abdelrahman,Male,1998,Youth,Verified,2023-10-27,Paid Social,Minya,Mallawi
C011014,Aya,Fathy,Female,1996,Youth,Pending Review,2024-04-01,Agent Network,Alexandria,Borg El Arab - Central
C011015,Sara,Mansour,Female,1992,Mass,Verified,2025-01-07,Paid Social,Giza,6th of October - Central
C011016,Yasmin,Kamal,Female,1976,Mass,Verified,2022-11-21,Referral,Gharbia,Kafr El Zayat - Central
C011017,Reem,Eid,Female,1975,Mass,Verified,2025-09-05,Agent Network,Gharbia,Kafr El Zayat
C011018,Hager,Shawky,Female,1989,Mass,Verified,2023-04-22,Referral,Assiut,New Assiut
C011019,Tarek,Mostafa,Male,2001,Youth,Verified,2025-05-05,Agent Network,Cairo,Maadi - Central
C011020,Mona,Rizk,Female,2004,Youth,Verified,2022-01-18,Paid Social,Alexandria,Borg El Arab - Central
C011021,Tarek,Rizk,Male,2005,Youth,Verified,2022-04-17,Organic,Beheira,Nubaria - Central
C011022,Heba,Mahmoud,Female,1992,Mass,Pending Review,2025-05-16,Referral,Cairo,Shubra - Central
C011023,Tarek,Saad,Male,1977,Affluent,Verified,2023-11-07,Organic,Kafr El Sheikh,Kafr El Sheikh - Central
C011024,Salma,Fouad,Female,1991,Mass,Verified,2023-03-16,Paid Social,Giza,Mohandessin - Central
C011025,Omar,Abdelrahman,Male,2002,Youth,Verified,2023-03-12,Merchant Referral,Cairo,Maadi - Central
C011026,Youssef,Rizk,Male,1998,Youth,Verified,2024-04-29,Referral,Giza,Faisal
C011027,Karim,Salah,Male,1996,Youth,Verified,2022-07-08,Agent Network,Cairo,Nasr City - Central
C011028,Ziad,Sayed,Male,1997,Youth,Verified,2022-12-06,Organic,Sohag,Akhmim
C011029,Salma,Mahmoud,Female,1979,Mass,Verified,2022-08-21,Referral,Giza,Dokki
C011030,Fady,Mansour,Male,1999,Youth,Verified,2022-04-22,Organic,Sharqia,Belbeis
C011031,Mariam,Ali,Female,2000,Youth,Verified,2022-07-17,Organic,Matrouh,Siwa
C011032,Esraa,Hassan,Female,1994,Mass,Verified,2023-12-18,Paid Social,Gharbia,Tanta
C011033,Hager,Rizk,Female,1977,Mass,Verified,2022-06-09,Unknown,Giza,Imbaba - Central
C011034,Maya,Shawky,Female,1995,Mass,Verified,2024-09-22,Agent Network,Giza,Imbaba - Central
C011035,Fady,Gaber,Male,1982,Mass,Verified,2024-10-04,Agent Network,Dakahlia,Mansoura - Central
C011036,Sherif,Fathy,Male,2001,Mass,Verified,2024-10-27,Merchant Referral,Dakahlia,Belqas - Central
C011037,Mostafa,Mostafa,Male,1985,Mass,Verified,2022-09-06,Organic,Qena,Qus
C011038,Sara,Nassar,Female,1986,Affluent,Verified,2022-02-16,Agent Network,Qalyubia,Obour
C011039,Youssef,Shawky,Male,1990,Mass,Verified,2024-09-26,Referral,Cairo,New Cairo
C011040,Heba,Nassar,Female,1991,Mass,Verified,2026-05-24,Merchant Referral,Cairo,Downtown
C011041,Nancy,Farag,Female,1995,Mass,Verified,2023-01-26,Paid Social,Giza,6th of October
C011042,Hassan,Fouad,Male,1983,Affluent,Verified,2024-11-18,Corporate Campaign,Cairo,Mokattam - Central
C011043,Mohamed,Fouad,Male,1993,Mass,Verified,2024-01-13,Agent Network,Alexandria,Stanley
C011044,Khaled,Ashraf,Male,1980,Mass,Verified,2023-05-23,Referral,Cairo,Heliopolis - Central
C011045,Hatem,Sayed,Male,1995,Affluent,Verified,2022-02-26,Merchant Referral,Gharbia,Kafr El Zayat
C011046,Youssef,Fathy,Male,1977,Mass,Verified,2024-02-12,Referral,Alexandria,Miami
C011047,Peter,Mahmoud,Male,2007,Youth,Verified,2024-04-16,Organic,Giza,Mohandessin - Central
C011048,Amr,Ashraf,Male,1999,Youth,Verified,2024-02-22,Agent Network,Cairo,Downtown
C011049,Khaled,Rizk,Male,2006,Youth,Verified,2022-05-01,Unknown,Gharbia,El Mahalla El Kubra - Central
C011050,Amr,Mostafa,Male,2007,Youth,Verified,2024-08-20,Corporate Campaign,Alexandria,Sidi Gaber - Central
C011051,Maya,Rizk,Female,2000,Youth,Verified,2023-02-23,Organic,Giza,Faisal
C011052,Rana,Salah,Female,1996,Youth,Verified,2025-09-06,Paid Social,Beheira,Rashid - Central
C011053,Rania,Fouad,Female,2007,Youth,Verified,2022-07-22,Organic,Alexandria,Sidi Gaber - Central
C011054,Heba,Samir,Female,1984,Mass,Verified,2024-01-09,Organic,Gharbia,Kafr El Zayat
C011055,Mahmoud,Eid,Male,2000,Mass,Verified,2024-01-28,Corporate Campaign,Dakahlia,Aga
C011056,Khaled,Sayed,Male,1976,Mass,Verified,2023-06-15,Organic,Cairo,Ain Shams
C011057,Mina,Soliman,Male,1982,Microbusiness,Verified,2023-06-01,Paid Social,Cairo,Mokattam
C011058,Rania,Hassan,Female,1995,Mass,Verified,2022-02-02,Organic,Damietta,Faraskour - Central
C011059,Tarek,Rizk,Male,1999,Mass,Verified,2023-04-06,Merchant Referral,Port Said,Port Said - Central
C011060,Nour,Abdelaziz,Female,1990,Mass,Verified,2023-02-05,Organic,Gharbia,Kafr El Zayat - Central
C011061,Nada,Ahmed,Female,1993,Mass,Pending Review,2022-09-15,Organic,Cairo,Ain Shams - Central
C011062,Amr,Saad,Male,1995,Mass,Restricted,2022-01-16,Organic,Cairo,Heliopolis
C011063,Yassin,Fathy,Male,1994,Affluent,Verified,2023-11-26,Agent Network,Alexandria,Miami
C011064,Peter,Eid,Male,1975,Mass,Verified,2026-02-07,Merchant Referral,Cairo,New Cairo - Central
C011065,Farah,Salah,Female,1981,Affluent,Verified,2023-05-12,Referral,Cairo,Nasr City
C011066,Youssef,Mostafa,Male,1986,Mass,Verified,2023-09-07,Merchant Referral,Giza,Sheikh Zayed - Central
C011067,Youssef,Saad,Male,1983,Mass,Verified,2022-11-21,Agent Network,Red Sea,Marsa Alam
C011068,Esraa,Fouad,Female,1985,Mass,Verified,2024-03-06,Paid Social,Minya,Minya
C011069,Mina,Nassar,Male,1967,Affluent,Verified,2022-03-24,Organic,Cairo,Nasr City - Central
C011070,Fady,Eid,Male,1985,Mass,Verified,2024-08-11,Organic,Sohag,Akhmim
C011071,Sherif,Fouad,Male,1982,Mass,Verified,2024-03-11,Agent Network,Sohag,Sohag
C011072,Reem,Eid,Female,1987,Mass,Verified,2025-08-02,Agent Network,Cairo,Shubra
C011073,Ibrahim,Fouad,Male,2002,Youth,Verified,2025-10-04,Agent Network,Sharqia,Minya Al Qamh - Central
C011074,Ziad,Ibrahim,Male,1985,Mass,Verified,2023-12-26,Agent Network,Qalyubia,Qalyub
C011075,Aya,Ibrahim,Female,1999,Youth,Verified,2026-04-06,Paid Social,Cairo,Mokattam - Central
C011076,Khaled,Gaber,Male,2003,Youth,Verified,2023-06-30,Corporate Campaign,Red Sea,Hurghada
C011077,Ibrahim,Hassan,Male,1980,Mass,Verified,2024-07-19,Referral,Cairo,Downtown - Central
C011078,Reem,Nassar,Female,1989,Affluent,Verified,2022-03-31,Paid Social,Giza,6th of October
C011079,Sherif,Fouad,Male,1986,Mass,Verified,2022-08-13,Paid Social,Qalyubia,Khanka
C011080,Rana,Samir,Female,1978,Microbusiness,Verified,2024-02-24,Corporate Campaign,Beheira,Kafr El Dawwar - Central
C011081,Rana,Gaber,Female,2007,Youth,Verified,2023-07-12,Corporate Campaign,Alexandria,Sidi Gaber - Central
C011082,Tarek,Eid,Male,1996,Youth,Verified,2023-05-22,Organic,Dakahlia,Talkha
C011083,Farah,Ali,Female,2007,Youth,Verified,2026-05-27,Organic,Giza,Faisal
C011084,Menna,Nassar,Female,1988,Affluent,Pending Review,2022-11-21,Referral,Giza,Mohandessin
C011085,Mona,Hassan,Female,1983,Mass,Verified,2022-12-21,Organic,Giza,Dokki
C011086,Esraa,Kamal,Female,1988,Mass,Verified,2022-01-08,Paid Social,Cairo,Maadi
C011087,Ali,Saad,Male,1987,Mass,Verified,2026-01-26,Paid Social,Cairo,New Cairo
C011088,Rania,Abdelaziz,Female,2002,Youth,Verified,2022-11-12,Paid Social,Cairo,Mokattam
C011089,Menna,Samir,Female,1999,Youth,Verified,2024-05-25,Agent Network,Cairo,Maadi - Central
C011090,Ziad,Ali,Male,1998,Mass,Verified,2023-01-06,Organic,Sharqia,Zagazig - Central
C011091,Hager,Shawky,Female,1984,Mass,Verified,2024-01-01,Paid Social,Alexandria,Agami
C011092,Maya,Helmy,Female,1996,Mass,Verified,2024-06-22,Referral,Kafr El Sheikh,Desouk
C011093,Jana,Nassar,Female,1974,Affluent,Verified,2023-09-09,Organic,Alexandria,Agami - Central
C011094,Yassin,Nassar,Male,1998,Youth,Verified,2025-01-30,Referral,Gharbia,El Mahalla El Kubra - Central
C011095,Rana,Farag,Female,1991,Mass,Pending Review,2022-03-13,Merchant Referral,Qena,Qus
C011096,Esraa,Nassar,Female,1995,Affluent,Verified,2024-09-23,Agent Network,Alexandria,Agami
C011097,Peter,Saad,Male,1995,Mass,Verified,2025-04-14,Paid Social,Port Said,Port Fouad - Central
C011098,Peter,Salah,Male,1987,Mass,Verified,2022-04-24,Paid Social,Suez,Ain Sokhna
C011099,Mariam,Eid,Female,2005,Youth,Verified,2024-04-17,Organic,Qalyubia,Shubra El Kheima - Central
C011100,Hatem,Hassan,Male,1999,Youth,Verified,2022-06-17,Referral,Damietta,Faraskour - Central
C011101,Sara,Fathy,Female,2006,Youth,Verified,2024-07-13,Organic,Qena,Nag Hammadi
C011102,Esraa,Abdelaziz,Female,1992,Mass,Verified,2024-06-18,Agent Network,Cairo,Downtown
C011103,Salma,Abdelaziz,Female,1978,Mass,Verified,2025-04-04,Organic,Alexandria,Borg El Arab
C011104,Karim,Nassar,Male,2002,Youth,Verified,2022-09-23,Agent Network,Dakahlia,Aga
C011105,Esraa,Ashraf,Female,2002,Youth,Verified,2024-07-02,Referral,Cairo,Downtown - Central
C011106,Heba,Sayed,Female,1982,Mass,Verified,2024-03-30,Merchant Referral,Cairo,Heliopolis
C011107,Yassin,Mansour,Male,1993,Mass,Verified,2023-12-10,Referral,Alexandria,Borg El Arab
C011108,Jana,Mansour,Female,2004,Youth,Restricted,2024-07-01,Organic,Giza,Dokki - Central
C011109,Maya,Nassar,Female,2000,Mass,Pending Review,2024-10-30,Organic,Cairo,Mokattam
C011110,Fady,Abdelrahman,Male,1998,Youth,Verified,2022-10-18,Referral,Cairo,Heliopolis
C011111,Fady,Samir,Male,2002,Youth,Verified,2023-08-15,Organic,Cairo,Ain Shams
C011112,Mina,Shawky,Male,2003,Youth,Verified,2022-06-23,Agent Network,Beni Suef,Nasser - Central
C011113,Ziad,Hassan,Male,1977,Mass,Verified,2023-03-25,Agent Network,Assiut,Assiut
C011114,Ziad,Ahmed,Male,1990,Mass,Verified,2025-11-09,Corporate Campaign,Cairo,Shubra
C011115,Ziad,Mansour,Male,1999,Youth,Verified,2023-05-24,Referral,Giza,Sheikh Zayed - Central
C011116,Reem,Hassan,Female,1999,Youth,Verified,2025-01-01,Paid Social,Cairo,Downtown - Central
C011117,Mohamed,Abdelrahman,Male,1975,Mass,Verified,2022-02-24,Organic,Cairo,Maadi - Central
C011118,Yasmin,Ibrahim,Female,1986,Mass,Verified,2024-08-28,Referral,Qalyubia,Khanka
C011119,Mahmoud,Abdelrahman,Male,1996,Mass,Verified,2023-03-04,Paid Social,Alexandria,Smouha
C011120,Ziad,Nassar,Male,2007,Youth,Verified,2022-02-25,Agent Network,Giza,Imbaba
C011121,Jana,Eid,Female,1981,Mass,Verified,2023-12-20,Merchant Referral,Cairo,Ain Shams
C011122,Jana,Samir,Female,2007,Youth,Verified,2026-03-28,Paid Social,Dakahlia,Belqas
C011123,Khaled,Abdelrahman,Male,1972,Microbusiness,Verified,2023-08-08,Organic,Cairo,Ain Shams - Central
C011124,Reem,Farag,Female,1991,Mass,Verified,2024-04-12,Paid Social,Red Sea,Safaga
C011125,Esraa,Saad,Female,2001,Youth,Verified,2025-06-30,Paid Social,Beni Suef,New Beni Suef - Central
C011126,Sherif,Ahmed,Male,1989,Mass,Restricted,2022-12-28,Organic,Qalyubia,Khanka
C011127,Tarek,Rizk,Male,1989,Mass,Verified,2024-07-19,Referral,Port Said,Port Fouad
C011128,Nancy,Abdelaziz,Female,2003,Youth,Verified,2025-11-24,Referral,Giza,Faisal
C011129,Ali,Ahmed,Male,1977,Affluent,Verified,2024-10-10,Paid Social,Damietta,Faraskour - Central
C011130,Dina,Hassan,Female,2001,Mass,Verified,2024-04-27,Organic,Gharbia,Tanta - Central
C011131,Ziad,Mahmoud,Male,1986,Mass,Verified,2024-10-30,Organic,Cairo,Nasr City
C011132,Mohamed,Sayed,Male,1996,Mass,Verified,2023-06-29,Paid Social,Cairo,Downtown
C011133,Peter,Eid,Male,2001,Youth,Verified,2023-09-12,Referral,Alexandria,Miami - Central
C011134,Sherif,Shawky,Male,1996,Mass,Verified,2023-06-01,Merchant Referral,Luxor,Armant
C011135,Youssef,Fathy,Male,1985,Mass,Verified,2025-08-18,Corporate Campaign,Monufia,Ashmoun
C011136,Khaled,Mahmoud,Male,1990,Affluent,Verified,2026-05-11,Organic,Giza,Faisal
C011137,Salma,Hassan,Female,2001,Youth,Verified,2026-03-30,Organic,Giza,Haram - Central
C011138,Yassin,Fouad,Male,2000,Youth,Verified,2023-03-09,Corporate Campaign,Matrouh,Marsa Matrouh
C011139,Mohamed,Helmy,Male,1999,Youth,Restricted,2022-03-30,Merchant Referral,Cairo,Mokattam - Central
C011140,Ibrahim,Eid,Male,1996,Youth,Verified,2024-06-01,Referral,Kafr El Sheikh,Desouk
C011141,Mina,Rizk,Male,2003,Youth,Verified,2024-06-11,Organic,New Valley,Dakhla
C011142,Yassin,Ashraf,Male,1998,Youth,Verified,2026-03-17,Referral,Giza,Imbaba
C011143,Maya,Fouad,Female,1979,Mass,Pending Review,2024-01-28,Referral,Sohag,Tahta
C011144,Heba,Ahmed,Female,1968,Microbusiness,Verified,2024-08-29,Agent Network,Giza,Mohandessin
C011145,Yasmin,Sayed,Female,2003,Youth,Verified,2023-01-14,Agent Network,Minya,Beni Mazar - Central
C011146,Ahmed,Eid,Male,1991,Affluent,Verified,2025-04-17,Agent Network,Cairo,Nasr City - Central
C011147,Sara,Eid,Female,1989,Mass,Verified,2023-11-15,Paid Social,Cairo,Maadi
C011148,Karim,Gaber,Male,1975,Mass,Verified,2023-12-12,Referral,Luxor,Esna
C011149,Fady,Samir,Male,1997,Mass,Verified,2022-05-15,Corporate Campaign,Kafr El Sheikh,Desouk - Central
C011150,Rana,Kamal,Female,1995,Mass,Verified,2024-01-10,Referral,Cairo,Shubra - Central
C011151,Aya,Helmy,Female,1984,Mass,Verified,2024-05-29,Organic,Sohag,Sohag
C011152,Ibrahim,Ibrahim,Male,1980,Mass,Verified,2022-05-03,Corporate Campaign,Cairo,Maadi
C011153,Esraa,Ashraf,Female,1975,Mass,Verified,2023-10-01,Organic,Giza,Sheikh Zayed
C011154,Ali,Ali,Male,1995,Mass,Verified,2024-08-04,Agent Network,Dakahlia,Aga - Central
C011155,Ibrahim,Mansour,Male,1993,Mass,Verified,2024-12-09,Merchant Referral,Sohag,Akhmim
C011156,Ali,Mostafa,Male,1997,Mass,Verified,2025-11-24,Agent Network,Cairo,Maadi - Central
C011157,Rania,Helmy,Female,1995,Mass,Verified,2022-01-14,Agent Network,Cairo,New Cairo - Central
C011158,Jana,Mostafa,Female,1982,Affluent,Verified,2024-10-01,Agent Network,Sharqia,Abu Hammad
C011159,Mohamed,Farag,Male,1975,Mass,Verified,2022-08-22,Organic,Monufia,Sadat City
C011160,Tarek,Abdelrahman,Male,1999,Youth,Verified,2025-06-19,Agent Network,Cairo,Downtown - Central
C011161,Reem,Saad,Female,2002,Youth,Verified,2023-03-03,Unknown,Giza,Haram - Central
